id,word,sentence,title,source
carte_13,carte,"Une carte socio-fiscale demandera un travail de recherche statistique, etc..",Cartographie,wikipedia_api
carte_14,carte,"Cependant, il arrive qu'il se repose sur le cartographe pour faire une carte avec seulement des indications écrites.",Cartographie,wikipedia_api
carte_15,carte,"Il est important de ne pas « polluer de bruit graphique » la carte (éviter le chartjunk), les labels doivent apparaître clairement, mais sans cacher, ou gâcher les autres informations présentes.",Cartographie,wikipedia_api
carte_16,carte,"Lorsque le projet de carte est terminé, l'auteur/chercheur et le cartographe se réunissent pour évaluer les modifications à effectuer, jusqu'à ce que le demandeur soit satisfait.",Cartographie,wikipedia_api
carte_17,carte,"Autres astuces Le titre de la carte doit résumer le sujet avec précision et concision, la légende doit être claire, l'échelle notée et la source indiquée.",Cartographie,wikipedia_api
carte_18,carte,"Pour une carte de la France métropolitaine, la projection officielle est la Lambert-93 (décret du 26 décembre 2000).",Cartographie,wikipedia_api
carte_19,carte,"Ces fichiers sont ensuite chargés dans une solution SIG, puis superposés, stylisés, et édités afin de générer la carte souhaitée.",Cartographie,wikipedia_api
carte_20,carte,"Fonction des transformations de la projection, cette échelle peut n'être vraie que pour une partie de la carte.",Cartographie,wikipedia_api
carte_21,carte,"Enfin, un localisateur, sous la forme d'une carte miniature exposant le contexte géographique élargi du sujet est souvent ajouté dans un coin de la carte.",Cartographie,wikipedia_api
carte_22,carte,Philippe Rekacewicz la résume ainsi : « La carte géographique n'est pas le territoire.,Cartographie,wikipedia_api
carte_23,carte,La carte n’offre aux yeux du public que ce que le cartographe (ou ses commanditaires) veut montrer.,Cartographie,wikipedia_api
carte_24,carte,"Un cas d'école est la Beaver Map (Carte du castor), l'une des premières cartes de l'Amérique du Nord.",Cartographie,wikipedia_api
carte_25,carte,"L'apparition des droits d'auteur et des « erreurs volontaires » Depuis la Convention de Berne de 1886, toute œuvre de l'esprit, toute sélection faite par un auteur, telle la carte, est par défaut soumise au droit d'auteur.",Cartographie,wikipedia_api
carte_26,carte,"Afin de rendre une carte unique et d'identifier les plagiats, certaines cartes contiennent des « erreurs volontaires » : nom imaginaire, ou faute d'orthographe qui créent autant d'éléments pièges apportant la preuve d'un emprunt subreptice.",Cartographie,wikipedia_api
carte_27,carte,"Licences libres et renouveau L'auteur peut préciser une licence libre, et publier sa carte dans un format numérique éditable.",Cartographie,wikipedia_api
carte_28,carte,"Le site Géoportail peut aussi afficher d'autres couches, comme la carte géologique du BRGM.",Cartographie,wikipedia_api
carte_29,carte,"L'IGN lance en mai 2024 l'application Cartes IGN pour concurrencer les applications américaines en proposant une interface grand public, des fonds de carte vectoriels et des couches supplémentaires pour appréhender l'anthropocène .",Cartographie,wikipedia_api
poste_0,poste,"Niger, 4 chiffres : le premier chiffre représente la région, les trois derniers le bureau de poste.",Code postal,wikipedia_api
poste_1,poste,"Nigeria, 6 chiffres : le premier chiffre représente une région (de 1 à 9), les deuxième et troisième chiffres, combinés avec le premier, donne le district, les trois derniers le bureau de poste.",Code postal,wikipedia_api
poste_2,poste,"Pour la capitale Taschkent, le code postal est de la forme 100xxx, les trois derniers chiffres identifiant le bureau de poste.",Code postal,wikipedia_api
poste_3,poste,Sénégal : CCCCC — voir La Poste (Sénégal) T République tchèque : CCC CC.,Code postal,wikipedia_api
poste_4,poste,"Le timbre postal ou timbre-poste est une fine pièce généralement de papier, le plus souvent de petite dimension, fréquemment porteuse d'un graphisme, destinée à être collée sur un envoi postal comme preuve du paiement dudit envoi.",Timbre postal,wikipedia_api
poste_5,poste,"De ce fait, beaucoup de destinataires refusent les lettres trop coûteuses, tandis que des transporteurs privés à meilleur marché concurrencent indûment la poste.",Timbre postal,wikipedia_api
poste_6,poste,"C'est en application de cette réforme que fut émis, le 1er janvier 1849, le premier timbre-poste français, le 20 centimes noir, au type Cérès de Barre.",Timbre postal,wikipedia_api
poste_7,poste,"À l’origine, les timbres étaient vendus exclusivement dans les bureaux de poste ou par leurs facteurs pendant la tournée.",Timbre postal,wikipedia_api
poste_8,poste,Catégories de timbres postaux Poste courante (éventuellement surtaxés au bénéfice d'actions diverses).,Timbre postal,wikipedia_api
poste_9,poste,"Seul le Royaume-Uni, en tant que premier pays émetteur de timbre-poste, affiche seulement l'effigie de son souverain.",Timbre postal,wikipedia_api
poste_10,poste,"Cette mention peut être le nom de l'entreprise postale (en France, « La Poste »).",Timbre postal,wikipedia_api
poste_11,poste,"En 2000, la poste française a émis un timbre en l'honneur de la métallurgie représentant une tour Eiffel en argent (couche déposée à chaud de 0,3 mm) et la fusée Ariane.",Timbre postal,wikipedia_api
poste_12,poste,"En philatélie, la plus célèbre utilisation de la taille-douce est le Penny Black, premier timbre-poste émis en Grande-Bretagne.",Timbre postal,wikipedia_api
poste_13,poste,"Problème des faussaires La connaissance des techniques d'impression est fort utile non seulement aux imprimeurs des timbres officiels, mais aussi aux faussaires, qu'ils visent à tromper le fisc, la poste ou les collectionneurs.",Timbre postal,wikipedia_api
poste_14,poste,"Le quadrilatère est la forme de la majeure partie des timbres-poste, surtout rectangle.",Timbre postal,wikipedia_api
poste_15,poste,La poste andorrane émet en juillet 2012 le premier timbre-poste imprimé en creux au monde sur le modèle de l'œuvre Point 2 vue de l'artiste Marc-André 2 Figueres.,Timbre postal,wikipedia_api
poste_16,poste,"L'imprimerie des timbres-poste a d'ailleurs rentabilisé sa machine de fabrication des timbres ronds en émettant en 1998 sur le même sujet un timbre andorran, puis un pour la Nouvelle-Calédonie et en 2002 pour la Coupe du monde suivante.",Timbre postal,wikipedia_api
poste_17,poste,"Pour la série sur les jardins, la poste française créa un bloc-feuillet intégrant les paysages des deux jardins sur timbres et les parties externes du feuillet avaient la forme de portail de jardins publics que le collectionneur pouvait replier sur les deux jardins.",Timbre postal,wikipedia_api
poste_18,poste,"En France, les guichets automatiques bancaires (GAB) de la Poste distribuent également des timbres postaux 24 heures sur 24 depuis juillet 1996 (système inventé par un facteur, Christian Padovani).",Timbre postal,wikipedia_api
poste_19,poste,"Sur place, le bureau de poste temporaire oblitère le timbre avec un cachet spécial pouvant porter une illustration et la mention « Premier Jour ».",Timbre postal,wikipedia_api
poste_20,poste,"La Poste utilise un même thème plusieurs années d'affilée pour fidéliser les collectionneurs, en particulier les jeunes.",Timbre postal,wikipedia_api
poste_21,poste,"Notes et références Annexes Bibliographie Leah Chalmers, Comment naquit le timbre-poste, traduction d'Arthur Lafon, éd.",Timbre postal,wikipedia_api
poste_22,poste,"Arthur Maury, Histoire des timbres-poste français (Paris, 1898), réédition du Centenaire, Paris 1949.",Timbre postal,wikipedia_api
poste_23,poste,"Gustav Schenk, Histoire du timbre-poste, traduit de l'allemand, Plon, Paris, 1959.",Timbre postal,wikipedia_api
poste_24,poste,Articles connexes Forme du timbre-poste Évolution du prix du timbre en France Catégorie:Timbre de France Catégorie:Timbre par pays Liens externes Ressources relatives à l'audiovisuel : Disney A to Z France 24 Ressource relative aux beaux-arts : Grove Art Online Portail de la philatélie,Timbre postal,wikipedia_api
poste_25,poste,"Ce poste est appelé ainsi car, étant la plupart du temps placé très près du panier, il doit souvent pivoter après avoir reçu le ballon pour se retrouver en direction du panier.",Pivot (basket-ball),wikipedia_api
poste_26,poste,"Un poste très prisé Dans les années 1980, la National Basketball Association (NBA) devient l'antre des pivots, à l'époque on considère même qu'une équipe ne peut gagner un titre sans un bon pivot.",Pivot (basket-ball),wikipedia_api
poste_27,poste,"Cette recherche d'un pivot dominateur conduit à une surreprésentation de ce poste dans le premier choix des drafts NBA, souvent source de désillusion (Pervis Ellison, Michael Olowokandi, Kwame Brown…).",Pivot (basket-ball),wikipedia_api
poste_28,poste,"Après l'éclatement des PTT en deux entreprises publiques, l'État cède les véhicules et le parc immobilier à ces deux identités commerciales, La Poste et France Télécom.","Postes, télégraphes et téléphones (France)",wikipedia_api
poste_29,poste,"En revanche, La Poste et France Télécom se doivent de prendre en charge les traitements.","Postes, télégraphes et téléphones (France)",wikipedia_api
ordre_0,ordre,"L'ordre national de la Légion d'honneur est l'institution française qui, sous l'égide du grand chancelier et du grand maître, est chargée de décerner la plus haute décoration honorifique française actuelle.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_1,ordre,"En 2016, l'ordre comptait 93 000 membres vivants et environ un million de personnes ayant été décorées de l'ordre depuis sa création.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_2,ordre,"Dans le royaume de France il y avait deux décorations militaires importantes : l'ordre royal et militaire de Saint-Louis, créé par Louis XIV en avril 1693 et l'institution du Mérite militaire, créée par Louis XV en mars 1759.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_3,ordre,La remise des insignes se fait dans l'ordre alphabétique des patronymes (tous des civils)[réf.,Ordre national de la Légion d'honneur,wikipedia_api
ordre_4,ordre,"L'ordonnance du 26 mars 1816 institue l'ordre royal de la légion d'honneur composé de chevaliers (ex légionnaires), d'officiers, de commandeurs (ex commandants), de grands officiers et de grand'croix (ex grands cordons).",Ordre national de la Légion d'honneur,wikipedia_api
ordre_5,ordre,"L'association des mérites militaires et civils (la répartition en 2012 est environ : deux tiers/un tiers), permet à l'ordre de survivre à tous les régimes.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_6,ordre,"Une ordonnance royale du 26 mars 1816 concernant l'organisation, la composition et l'administration de la Légion d'honneur, la renomme « Ordre royal de la Légion d’honneur ».",Ordre national de la Légion d'honneur,wikipedia_api
ordre_7,ordre,"L'ordonnance de Louis-Philippe du 13 août 1830 qui détermine la forme de la décoration de la Légion d'honneur abandonne officiellement cette dénomination mais jusqu'en 1848, les brevets sont délivrés aux chevaliers de l'« Ordre royal de la Légion d'honneur ».",Ordre national de la Légion d'honneur,wikipedia_api
ordre_8,ordre,"Le général de corps d'armée Jean Vallette d'Osia (décoré en 1917 à l'âge de 19 ans) est celui qui a appartenu à l'ordre le plus longtemps, pendant 82 ans : il a été décoré du grand cordon, en 1978 par le président de la République, Valéry Giscard d'Estaing.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_9,ordre,"En 1981, le général d'armée Alain de Boissieu, grand chancelier de la Légion d'honneur depuis 1975, démissionne pour ne pas devoir remettre le collier de grand maître de l'ordre au président élu François Mitterrand parce que ce dernier avait par le passé traité Charles de Gaulle de « dictateur ».",Ordre national de la Légion d'honneur,wikipedia_api
ordre_10,ordre,"En 1996, sous Jacques Chirac, la présidence de la République instaure une politique de rajeunissement des nominations et des promotions dans l'ordre dans le but d'anticiper la construction d'un parcours de décoration rationnel permettant, pour les plus méritants, l'accès à une dignité.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_11,ordre,"Ainsi, un quart du contingent pour le grade de chevalier et un cinquième du contingent pour le grade d'officier peuvent être proposés sans passer par le grade équivalent dans l'ordre national du Mérite.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_12,ordre,"Depuis fin 1962, il est régi par le Code de la Légion d'honneur, de la médaille militaire et de l'ordre national du Mérite, issu de la refonte et des réformes profondes voulues par le général de Gaulle en 1962.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_13,ordre,"Grades et dignités L'ordre comprend trois grades (chevalier, officier et commandeur) ainsi que deux dignités (grand officier et grand-croix).",Ordre national de la Légion d'honneur,wikipedia_api
ordre_14,ordre,"Grand maître Le président de la République (ou jadis, selon les régimes, le Premier consul, l'empereur ou le roi) est actuellement le grand maître de l'ordre.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_15,ordre,"Grand chancelier Sous l'autorité du grand maître et suivant ses instructions, le grand chancelier dirige les travaux du conseil de l'ordre et ceux des services administratifs.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_16,ordre,"Il relève directement du président de la République, grand maître de l'ordre, qui peut l'appeler pour être entendu par le Conseil des ministres quand les intérêts de l'ordre y sont évoqués.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_17,ordre,"Le grand chancelier est nommé par le président de la République, en Conseil des ministres ; il est choisi parmi les grands-croix de l'ordre.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_18,ordre,Il est également chancelier de l'ordre national du Mérite et est l'autorité d'attribution et de sanction de la médaille militaire[réf.,Ordre national de la Légion d'honneur,wikipedia_api
ordre_19,ordre,"Grande chancellerie de la Légion d'honneur « Monsieur le président de la République, nous vous reconnaissons comme grand maître de l'ordre national de la Légion d'honneur ».",Ordre national de la Légion d'honneur,wikipedia_api
ordre_20,ordre,"Le conseil, présidé par le grand chancelier, comprend : quatorze membres choisis parmi les dignitaires et commandeurs de l'ordre ; un membre choisi parmi les officiers ; un membre choisi parmi les chevaliers.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_21,ordre,Nomination et promotion L'admission et l'avancement dans l'ordre sont prononcés dans la limite de contingents fixés par décret du président de la République pour une période de trois ans.,Ordre national de la Légion d'honneur,wikipedia_api
ordre_22,ordre,"Le Premier ministre est autorisé par délégation du grand maître à nommer ou à promouvoir dans l'ordre, dans un délai d'un an, les personnes tuées ou blessées dans l'accomplissement de leur devoir et qui sont reconnues dignes de recevoir cette distinction.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_23,ordre,"Depuis 2008, une procédure d'« initiative citoyenne » permet à tout citoyen de proposer une personne qu'il estime méritante pour une première nomination dans l’ordre national de la Légion d'honneur ou dans celui du Mérite.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_24,ordre,L'admission et l'avancement dans l'ordre sont prononcés dans la limite de contingents fixés par décret du président de la République pour une période de trois ans.,Ordre national de la Légion d'honneur,wikipedia_api
ordre_25,ordre,"Bien que nommée dans l'ordre, plusieurs raisons peuvent faire qu'une personne ne fera pas la démarche d'y être reçue et donc d'en faire partie (refus personnel, mort avant la réception dans l'ordre, attente, etc.).",Ordre national de la Légion d'honneur,wikipedia_api
ordre_26,ordre,Réception dans l'ordre au grade de chevalier Lors de la réception dans l'ordre — après avoir payé des « droits de chancellerie » — la personne est faite chevalier de l'ordre et se voit remettre les insignes de son grade.,Ordre national de la Légion d'honneur,wikipedia_api
ordre_27,ordre,"Elle devient alors membre de l'ordre, qualité qui ne prend cependant effet qu'après la réception et dure toute la vie.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_28,ordre,"Remise du brevet La réception dans l'ordre de la Légion d'honneur est attestée par un brevet (ou diplôme) nominatif, adressé au décoré par la grande chancellerie.",Ordre national de la Légion d'honneur,wikipedia_api
ordre_29,ordre,Ce n'est qu'à la réception de ce document que l'intéressé est officiellement admis dans l'Ordre et que son brevet lui est expédié.,Ordre national de la Légion d'honneur,wikipedia_api
temps_0,temps,Le jour ou la journée est l'intervalle de temps qui sépare le lever du coucher du Soleil.,Jour,wikipedia_api
temps_1,temps,"Science Unité de temps Le jour est aussi une unité de temps qui, bien qu'en dehors du Système international (SI), est en usage avec lui.",Jour,wikipedia_api
temps_2,temps,Jour solaire Le jour solaire est le temps que semble mettre le Soleil pour faire un tour autour de la Terre.,Jour,wikipedia_api
temps_3,temps,"Autrement dit, le jour solaire est le temps séparant deux passages consécutifs du Soleil au méridien d'un lieu.",Jour,wikipedia_api
temps_4,temps,"La chronologie (aussi appelée annale ou chronique) est une science qui étudie la succession d'événements dans le temps, afin de dater aussi précisément que possible les événements historiques.",Chronologie,wikipedia_api
temps_5,temps,"On ne mettra pas en valeur les mêmes événements selon qu'on dresse une chronologie de l'évolution, une série des temps géologiques ou la succession généalogique d'une dynastie royale.",Chronologie,wikipedia_api
temps_6,temps,"Rome antique Dans l'Antiquité romaine, le temps est décompté depuis l'année de fondation mythique de la ville de Rome.",Chronologie,wikipedia_api
temps_7,temps,"En cela, elle est une force critique de l'idéologie d'autant qu'une cause en un temps et un lieu donné peut produire un résultat différent dans un autre temps et/ou un autre lieu[réf.",Chronologie,wikipedia_api
temps_8,temps,"En chronologie en physique, le fait de définir le temps est un discours sur le temps, donc au sens propre une chronologie.",Chronologie,wikipedia_api
temps_9,temps,Ligne du temps La ligne du temps qui est souvent utilisée est celle qui représente l'ère chrétienne.,Chronologie,wikipedia_api
temps_10,temps,"S'y trouve un moment zéro au lieu d'une année zéro, contrairement à la ligne du temps de l'ère astronomique, dont l'année zéro est bissextile, et cependant n'est pas exactement égale à l'année 1 avant Jésus-Christ.",Chronologie,wikipedia_api
temps_11,temps,"Isidore de Séville (560-636), Isidori Hispalensis Episcopi Etymologiarum sive originum, en latin : encyclopédie universelle qui comprend une chronologie du temps des premiers pères et leur généalogie.",Chronologie,wikipedia_api
temps_12,temps,Notes et références Portail du temps Portail de l’historiographie,Chronologie,wikipedia_api
temps_13,temps,La musique est un art et une activité culturelle consistant à combiner sons et silences au cours du temps.,Musique,wikipedia_api
temps_14,temps,"Les paramètres principaux sont le rythme (façon de combiner les sons dans le temps), la hauteur (combinaison dans les fréquences), les nuances et le timbre ainsi que la mélodie (ce qui rend agréable l'écoute).",Musique,wikipedia_api
temps_15,temps,"Enfin, avec la musique, art de l'instant, se pose la question particulière des sources : l'absence de système de notation d'une partie de la musique mondiale, empêche de réellement connaître l'étendue de la musique du temps passé, la tradition n'en ayant probablement sauvé qu'un nombre limité.",Musique,wikipedia_api
temps_16,temps,"La science des sons est une des quatre sciences de la mesure, supérieure aux mathématiques car elle s'appuie sur la justesse, si vous essayez de terminer l'opération de diviser 10 par 3 en mathématiques vous ne pouvez terminer cette opération alors que le temps musical le permet.",Musique,wikipedia_api
temps_17,temps,"Chacune est un objet intentionnel dont l'unité et l'identité est réalisée par ses temps, espace, mouvement et forme musicaux, comme l'écrit Roman Ingarden.",Musique,wikipedia_api
temps_18,temps,"Technique Art du temps Le temps gouverne la musique comme il gouverne la perception du son : depuis le micro-temps, qui est l'échelle de la vibration sonore car le son est une mise en vibration de l'air, jusqu'à la forme musicale, construction dans un temps de l'écoute.",Musique,wikipedia_api
temps_19,temps,Le théologien suisse Hans Urs von Balthasar livre cette métaphore judicieusement musicale de la condition humaine : « Faites donc confiance au temps.,Musique,wikipedia_api
temps_20,temps,"Le temps c’est de la musique ; et le domaine d’où elle émane, c’est l’avenir.",Musique,wikipedia_api
temps_21,temps,Certains temps sont dits temps fort et d'autres temps faible.,Musique,wikipedia_api
temps_22,temps,"La mesure se subdivise en deux, trois ou quatre temps.",Musique,wikipedia_api
temps_23,temps,Le chiffre supérieur indique le nombre de temps dans la mesure et le chiffre inférieur indique la durée allouée à chaque temps.,Musique,wikipedia_api
temps_24,temps,On distingue : la syncope : son qui commence sur un temps faible et continue sur un temps fort ; le contretemps : son qui commence également sur un temps faible mais se poursuit par un silence.,Musique,wikipedia_api
temps_25,temps,"Pour lui, Mozart ne fut que le cristallisateur du style classique, et le génie qui sut porter à son apogée des éléments dans l’air du temps.",Musique,wikipedia_api
temps_26,temps,"Pour Mario d'Angelo, il convient de développer une approche globale, systémique pour prendre en compte en même temps ces différentes dimensions.",Musique,wikipedia_api
temps_27,temps,"Cette réforme permettait de faire coïncider les fêtes païennes du Nouvel an dans le temps de Noël, et non plus avant la période sainte de Pâques.",Calendrier grégorien,wikipedia_api
temps_28,temps,Napoléon fit abroger cette mesure tout en confirmant l'usage du système métrique pour les autres unités que le temps.,Calendrier grégorien,wikipedia_api
temps_29,temps,"Marie-Clotilde Hubert, Construire le temps : normes et usages chronologiques du Moyen Âge à l'époque contemporaine, Droz, 2000 (lire en ligne).",Calendrier grégorien,wikipedia_api
parti_0,parti,Le Parti communiste français (PCF) est un parti politique français fondé en 1920.,Parti communiste français,wikipedia_api
parti_1,parti,"Le parti devient en 1921 le Parti communiste - SFIC, abrégé en PC-SFIC, puis le PCF en 1943 après la dissolution de l'Internationale communiste.",Parti communiste français,wikipedia_api
parti_2,parti,"Dans l’immédiat après-Seconde Guerre mondiale, le parti constitue la première force de gauche en France.",Parti communiste français,wikipedia_api
parti_3,parti,"Son assise électorale diminue cependant de façon continue à partir des années 1970, notamment en raison de la concurrence du Parti socialiste (PS).",Parti communiste français,wikipedia_api
parti_4,parti,"À la fin des années 2000, le PCF noue une alliance avec le Parti de gauche au sein du Front de gauche.",Parti communiste français,wikipedia_api
parti_5,parti,"L'organe officiel du parti est pendant longtemps le journal L'Humanité, qui en est désormais structurellement indépendant, tout en en restant proche.",Parti communiste français,wikipedia_api
parti_6,parti,"Majoritaires, ils créent un nouveau parti, la Section française de l'Internationale communiste (SFIC), qui deviendra par la suite le Parti communiste français.",Parti communiste français,wikipedia_api
parti_7,parti,"Le nouveau parti adopte les « 21 conditions à l'adhésion à la Troisième Internationale », se présente comme révolutionnaire, internationaliste et n’exclut pas d’avoir recours à des actions illégales en cas de nécessité.",Parti communiste français,wikipedia_api
parti_8,parti,"En interne, il prône le centralisme démocratique : la ligne du parti et ses différents aspects sont débattus et soumis au vote, et doivent ensuite être suivis par l'ensemble des membres, y compris par ceux ayant exprimé leur désaccord.",Parti communiste français,wikipedia_api
parti_9,parti,"Premières années (1921-1933) Rapidement, le parti est rebaptisé Parti communiste-Section française de l'Internationale communiste (PC-SFIC).",Parti communiste français,wikipedia_api
parti_10,parti,"Il est distinct du Parti communiste (PC), dissout en mars 1921, qui est une formation d’inspiration libertaire et anti-parlementariste lancée en 1919, de laquelle émerge le soviétisme-libertaire, et liée aux anarchistes soutenant la révolution russe.",Parti communiste français,wikipedia_api
parti_11,parti,"Aux élections législatives de 1924, le parti obtient 9,8 % des suffrages et 26 députés.",Parti communiste français,wikipedia_api
parti_12,parti,"Alors que de nombreuses exclusions de membres fondateurs du parti ont lieu, le PC-SFIC suit les directives de l’Internationale communiste en s'opposant à toute entente avec les partis « bourgeois », SFIO comprise.",Parti communiste français,wikipedia_api
parti_13,parti,L'autoritarisme et la bureaucratie du parti ont des conséquences très négatives sur les effectifs des militants et provoquent une crise des cadres.,Parti communiste français,wikipedia_api
parti_14,parti,"Aux élections législatives de 1932, le parti obtient 8,3 % des suffrages, son plus mauvais résultat depuis sa création.",Parti communiste français,wikipedia_api
parti_15,parti,"Le Parti communiste s’engage dans les luttes anticoloniales, une position alors isolée dans le paysage politique français.",Parti communiste français,wikipedia_api
parti_16,parti,"Certains membres du parti participent à des activités d'espionnage en France au profit de l'URSS, une stratégie qui culmine avec l'éclatement de l'affaire Fantômas.",Parti communiste français,wikipedia_api
parti_17,parti,"Au début des années 1930, le Parti communiste décide de fonder une école pluridisciplinaire, gratuite, ouverte en particulier aux ouvriers et dont l'enseignement du marxisme formera l'ossature.",Parti communiste français,wikipedia_api
parti_18,parti,"La lutte pour la direction du parti entre Jacques Doriot et Maurice Thorez aboutit à l'éviction du premier, qui évolue vers l’anticommunisme et crée en 1936 le Parti populaire français.",Parti communiste français,wikipedia_api
parti_19,parti,"Cette subordination pose peu de problèmes à l'intérieur du parti français, tant est grand le prestige de l'URSS, mais également celui de Dimitrov, dont la renommée devint internationale après avoir prouvé son innocence lors du procès de Leipzig.",Parti communiste français,wikipedia_api
parti_20,parti,L'équipe Thorez-Duclos-Frachon connaît une longévité exceptionnelle et dirige le parti français près de trois décennies.,Parti communiste français,wikipedia_api
parti_21,parti,"Le parti s'organise autour de dirigeants majoritairement issus de la classe ouvrière, mettant en place des dispositifs de formation et de promotion de cadres d’origine populaire et favorisant la présentation aux élections de candidats ouvriers et paysans.",Parti communiste français,wikipedia_api
parti_22,parti,"Le cheminot Pierre Semard a été secrétaire général du parti de 1924 à 1929, avant que lui succède Maurice Thorez.",Parti communiste français,wikipedia_api
parti_23,parti,"La direction du parti appelle ensuite à l'arrêt de la grève générale spontanée à l’issue des accords de Matignon, qui prévoient des mesures sociales ne figurant pas dans le programme électoral du Front populaire.",Parti communiste français,wikipedia_api
parti_24,parti,"De 1936 à 1939, le soutien aux républicains espagnols représente une part importante de l'activité du Parti communiste (SFIC), tant par l'envoi de volontaires dans les Brigades internationales que par la mise sur pied de moyens matériels.",Parti communiste français,wikipedia_api
parti_25,parti,Le Parti communiste (SFIC) est ensuite interdit par un décret-loi du 26 septembre 1939.,Parti communiste français,wikipedia_api
parti_26,parti,Les 43 députés restés fidèles à la ligne du parti fondent le Groupe ouvrier et paysan français à la Chambre des députés.,Parti communiste français,wikipedia_api
parti_27,parti,C'est seulement à partir des années 1980 que le parti admet que ces négociations ont été réalisées sur consigne de la direction du parti.,Parti communiste français,wikipedia_api
parti_28,parti,"Ainsi, Marcel Gitton, ancien numéro trois du parti, regroupe d'anciens députés communistes du Groupe ouvrier et paysan et fonde en 1941 le Parti ouvrier et paysan français (POPF), qui milite pour la Collaboration.",Parti communiste français,wikipedia_api
parti_29,parti,"Malgré ce retard relatif, il se prévaut d'être le premier parti politique français à l'avoir fait.",Parti communiste français,wikipedia_api
grève_0,grève,"Le 25 mai 1864, la loi Ollivier supprime le délit de coalition et de grève abrogeant la loi Le Chapelier.",Confédération générale du travail,wikipedia_api
grève_1,grève,"L'année suivante, la fédération des Mineurs rallie la CGT peu de temps après la grève de Draveil-Villeneuve-Saint-Georges au cours de laquelle de nombreux cadres de la CGT sont arrêtés.",Confédération générale du travail,wikipedia_api
grève_2,grève,"En réaction, la CGT a obtenu la création du Conseil économique et social et a organisé le 1er mai une grève générale de 24 heures marquée par 500 000 manifestants à Paris.",Confédération générale du travail,wikipedia_api
grève_3,grève,"Arrêté en liaison avec la grève des cheminots de 1920, il sera incarcéré quelque temps et rejoindra le PCF en 1923, dont il sera exclu fin 1924 avant de fonder en janvier 1925 la revue La Révolution prolétarienne.",Confédération générale du travail,wikipedia_api
grève_4,grève,"Le 1er mai, la CGT appelle à la grève générale et en 15 jours on compte 1,5 million de grévistes avec le 22 mai, reprise du travail.",Confédération générale du travail,wikipedia_api
grève_5,grève,La grève des cheminots pour la nationalisation des chemins de fer sera un échec.,Confédération générale du travail,wikipedia_api
grève_6,grève,"En riposte à l'émeute du 6 février, un appel à la grève générale « contre le fascisme » à l'initiative de la CGT et de la CGTU pour le 12 février donne lieu à une convergence des deux cortèges place de la Nation (Paris).",Confédération générale du travail,wikipedia_api
grève_7,grève,"Puis c'est l'échec de la grève contre les décrets-lois de Paul Reynaud du 12 novembre, « décrets misère » qui instaurent la semaine de six jours, soit la casse des conquêtes du Front Populaire, « fin de la semaine des deux dimanches ».",Confédération générale du travail,wikipedia_api
grève_8,grève,"Mal préparée après le congrès de Nantes, la grève de la fin du mois est un échec.",Confédération générale du travail,wikipedia_api
grève_9,grève,Du 26 mai au 9 juin 1941 a lieu la grève patriotique des cent mille mineurs du Nord-Pas-de-Calais en mai-juin 1941.,Confédération générale du travail,wikipedia_api
grève_10,grève,"Cette grève est l'acte de résistance le plus massif et le plus gênant pour l'occupant allemand, privé de charbon, mais il déclenche une répression féroce dont sont victimes plusieurs centaines de mineurs ; 327 militants sont déportés en Allemagne ou fusillés.",Confédération générale du travail,wikipedia_api
grève_11,grève,"Le 10 août, la Grève des Cheminots de la Région Parisienne se déclenche et s'étend à tous les services publics.",Confédération générale du travail,wikipedia_api
grève_12,grève,"Le 15 août, la police parisienne entre dans la grève.",Confédération générale du travail,wikipedia_api
grève_13,grève,"Le 18 août, la CGT clandestine appelle à la grève générale pour la Libération.",Confédération générale du travail,wikipedia_api
grève_14,grève,"La majorité de ses dirigeants, membres aussi de la direction du Parti communiste, soutiennent la « bataille de la production » pour reconstruire le pays, dans le sillage de la prestigieuse grève patriotique des cent mille mineurs du Nord-Pas-de-Calais en mai-juin 1941.",Confédération générale du travail,wikipedia_api
grève_15,grève,"En 1953, une grande grève a lieu du 4 au 25 août, réunissant les principaux syndicats dans les services publics.",Confédération générale du travail,wikipedia_api
grève_16,grève,"Aussitôt les confédérations CGT, FO, CFTC appellent à la grève générale dans ces secteurs.",Confédération générale du travail,wikipedia_api
grève_17,grève,"Grève des mineurs français de 1963 En 1963 a lieu la longue grève des mineurs français de 1963, qui réunit tous les syndicats.",Confédération générale du travail,wikipedia_api
grève_18,grève,"Quant aux dockers français, ils suspendent, le temps de la grève, les déchargements de charbons étrangers.",Confédération générale du travail,wikipedia_api
